STATION ID,TIME,LAST UPDATED,NAME,BIKE_STANDS,AVAILABLE_BIKE_STANDS,AVAILABLE_BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
80,2023-12-03 08:30:03,2023-12-03 08:22:33,ST JAMES HOSPITAL (LUAS),40,40,0,OPEN,St James Hospital (Luas),53.3414,-6.29295
82,2023-12-03 08:30:03,2023-12-03 08:29:09,MOUNT BROWN,22,20,2,OPEN,Mount Brown,53.3416,-6.29719
83,2023-12-03 08:30:03,2023-12-03 08:20:03,EMMET ROAD,40,8,22,OPEN,Emmet Road,53.3407,-6.30819
84,2023-12-03 08:30:03,2023-12-03 08:21:15,BROOKFIELD ROAD,30,26,4,OPEN,Brookfield Road,53.339,-6.30022
85,2023-12-03 08:30:03,2023-12-03 08:24:39,ROTHE ABBEY,35,30,5,OPEN,Rothe Abbey,53.3388,-6.30395
86,2023-12-03 08:30:03,2023-12-03 08:28:25,PARKGATE STREET,38,1,37,OPEN,Parkgate Street,53.348,-6.2918
87,2023-12-03 08:30:03,2023-12-03 08:29:19,COLLINS BARRACKS MUSEUM,38,24,14,OPEN,Collins Barracks Museum,53.3475,-6.28525
88,2023-12-03 08:30:03,2023-12-03 08:20:07,BLACKHALL PLACE,30,24,6,OPEN,Blackhall Place,53.3488,-6.28164
89,2023-12-03 08:30:03,2023-12-03 08:21:04,FITZWILLIAM SQUARE EAST,40,36,4,OPEN,Fitzwilliam Square East,53.3352,-6.2509
90,2023-12-03 08:30:03,2023-12-03 08:22:05,BENSON STREET,40,25,15,OPEN,Benson Street,53.3442,-6.23345
91,2023-12-03 08:30:03,2023-12-03 08:28:16,SOUTH DOCK ROAD,30,0,30,OPEN,South Dock Road,53.3418,-6.23129
92,2023-12-03 08:30:03,2023-12-03 08:29:21,HEUSTON BRIDGE (NORTH),40,3,37,OPEN,Heuston Bridge (North),53.3478,-6.29243
93,2023-12-03 08:30:03,2023-12-03 08:20:14,HEUSTON STATION (CENTRAL),40,1,39,OPEN,Heuston Station (Central),53.3466,-6.29692
94,2023-12-03 08:30:03,2023-12-03 08:21:08,HEUSTON STATION (CAR PARK),40,3,37,OPEN,Heuston Station (Car Park),53.347,-6.2978
95,2023-12-03 08:30:03,2023-12-03 08:22:18,ROYAL HOSPITAL,40,31,9,OPEN,Royal Hospital,53.3439,-6.29706
96,2023-12-03 08:30:03,2023-12-03 08:28:11,KILMAINHAM LANE,30,26,4,OPEN,Kilmainham Lane,53.3418,-6.30509
97,2023-12-03 08:30:03,2023-12-03 08:29:14,KILMAINHAM GAOL,40,36,4,OPEN,Kilmainham Gaol,53.3421,-6.31002
98,2023-12-03 08:30:03,2023-12-03 08:22:44,FREDERICK STREET SOUTH,40,0,40,OPEN,Frederick Street South,53.3415,-6.25685
99,2023-12-03 08:30:03,2023-12-03 08:21:11,CITY QUAY,30,23,7,OPEN,City Quay,53.3466,-6.24615
100,2023-12-03 08:30:03,2023-12-03 08:24:10,HEUSTON BRIDGE (SOUTH),25,0,25,OPEN,Heuston Bridge (South),53.3471,-6.29204
101,2023-12-03 08:30:03,2023-12-03 08:28:22,KING STREET NORTH,30,26,4,OPEN,King Street North,53.3503,-6.27351
102,2023-12-03 08:30:03,2023-12-03 08:29:23,WESTERN WAY,40,33,7,OPEN,Western Way,53.3549,-6.26942
103,2023-12-03 08:30:03,2023-12-03 08:20:10,GRANGEGORMAN LOWER (SOUTH),40,40,0,OPEN,Grangegorman Lower (South),53.3547,-6.27868
104,2023-12-03 08:30:03,2023-12-03 08:21:14,GRANGEGORMAN LOWER (CENTRAL),40,40,0,OPEN,Grangegorman Lower (Central),53.3552,-6.27842
105,2023-12-03 08:30:03,2023-12-03 08:22:00,GRANGEGORMAN LOWER (NORTH),36,36,0,OPEN,Grangegorman Lower (North),53.356,-6.27838
106,2023-12-03 08:30:03,2023-12-03 08:28:35,RATHDOWN ROAD,40,28,12,OPEN,Rathdown Road,53.3589,-6.28034
107,2023-12-03 08:30:03,2023-12-03 08:29:18,CHARLEVILLE ROAD,40,23,17,OPEN,Charleville Road,53.3592,-6.28187
108,2023-12-03 08:30:03,2023-12-03 08:19:56,AVONDALE ROAD,35,35,0,OPEN,Avondale Road,53.3594,-6.27614
109,2023-12-03 08:30:03,2023-12-03 08:22:15,BUCKINGHAM STREET LOWER,29,6,23,OPEN,Buckingham Street Lower,53.3533,-6.24932
110,2023-12-03 08:30:03,2023-12-03 08:22:08,PHIBSBOROUGH ROAD,40,39,1,OPEN,Phibsborough Road,53.3563,-6.27372
111,2023-12-03 08:30:03,2023-12-03 08:28:42,MOUNTJOY SQUARE EAST,40,39,1,OPEN,Mountjoy Square East,53.3567,-6.25636
112,2023-12-03 08:30:03,2023-12-03 08:22:36,NORTH CIRCULAR ROAD (O'CONNELL'S),30,16,14,OPEN,North Circular Road (O'Connell's),53.3578,-6.25156
113,2023-12-03 08:30:03,2023-12-03 08:20:21,MERRION SQUARE SOUTH,40,16,22,OPEN,Merrion Square South,53.3386,-6.24861
114,2023-12-03 08:30:03,2023-12-03 08:21:07,WILTON TERRACE (PARK),40,25,15,OPEN,Wilton Terrace (Park),53.3337,-6.24834
115,2023-12-03 08:30:03,2023-12-03 08:22:06,KILLARNEY STREET,30,13,17,OPEN,Killarney Street,53.3548,-6.24758
116,2023-12-03 08:30:03,2023-12-03 08:28:27,BROADSTONE,30,28,2,OPEN,Broadstone,53.3547,-6.27231
117,2023-12-03 08:30:03,2023-12-03 08:29:18,HANOVER QUAY EAST,40,21,19,OPEN,Hanover Quay East,53.3437,-6.23175
1,2023-12-03 09:00:03,2023-12-03 08:58:39,CLARENDON ROW,31,0,31,OPEN,Clarendon Row,53.3409,-6.2625
2,2023-12-03 09:00:03,2023-12-03 08:59:43,BLESSINGTON STREET,20,20,0,OPEN,Blessington Street,53.3568,-6.26814
3,2023-12-03 09:00:03,2023-12-03 08:50:27,BOLTON STREET,20,2,18,OPEN,Bolton Street,53.3512,-6.26986
4,2023-12-03 09:00:03,2023-12-03 08:51:37,GREEK STREET,20,2,18,OPEN,Greek Street,53.3469,-6.27298
5,2023-12-03 09:00:03,2023-12-03 08:52:45,CHARLEMONT PLACE,40,37,3,OPEN,Charlemont Street,53.3307,-6.26018
6,2023-12-03 09:00:03,2023-12-03 08:58:47,CHRISTCHURCH PLACE,20,6,14,OPEN,Christchurch Place,53.3434,-6.27012
7,2023-12-03 09:00:03,2023-12-03 08:59:37,HIGH STREET,29,20,8,OPEN,High Street,53.3436,-6.27507
8,2023-12-03 09:00:03,2023-12-03 08:50:31,CUSTOM HOUSE QUAY,30,18,12,OPEN,Custom House Quay,53.3479,-6.24805
9,2023-12-03 09:00:03,2023-12-03 08:51:55,EXCHEQUER STREET,24,2,22,OPEN,Exchequer Street,53.343,-6.26358
10,2023-12-03 09:00:03,2023-12-03 08:52:24,DAME STREET,16,1,15,OPEN,Dame Street,53.344,-6.2668
11,2023-12-03 09:00:03,2023-12-03 08:58:36,EARLSFORT TERRACE,30,29,1,OPEN,Earlsfort Terrace,53.3343,-6.2585
12,2023-12-03 09:00:03,2023-12-03 08:59:26,ECCLES STREET,20,13,7,OPEN,Eccles Street,53.3592,-6.26978
13,2023-12-03 09:00:03,2023-12-03 08:51:53,FITZWILLIAM SQUARE WEST,30,23,7,OPEN,Fitzwilliam Square West,53.3361,-6.25282
14,2023-12-03 09:00:03,2023-12-03 08:51:38,FOWNES STREET UPPER,30,11,19,OPEN,Fownes Street Upper,53.3446,-6.26337
15,2023-12-03 09:00:03,2023-12-03 08:52:33,HARDWICKE STREET,16,16,0,OPEN,Hardwicke Street,53.3555,-6.26442
16,2023-12-03 09:00:03,2023-12-03 08:49:40,GEORGES QUAY,20,4,16,OPEN,Georges Quay,53.3475,-6.25219
17,2023-12-03 09:00:03,2023-12-03 08:59:37,GOLDEN LANE,20,0,20,OPEN,Golden Lane,53.3408,-6.26773
18,2023-12-03 09:00:03,2023-12-03 08:59:40,GRANTHAM STREET,30,25,3,OPEN,Grantham Street,53.3341,-6.26544
19,2023-12-03 09:00:03,2023-12-03 08:58:37,HERBERT PLACE,30,9,21,OPEN,Herbert Place,53.3344,-6.24557
20,2023-12-03 09:00:03,2023-12-03 08:52:19,JAMES STREET EAST,30,27,3,OPEN,James Street East,53.3366,-6.24811
21,2023-12-03 09:00:03,2023-12-03 08:58:59,LEINSTER STREET SOUTH,30,19,11,OPEN,Leinster Street South,53.3422,-6.25449
22,2023-12-03 09:00:03,2023-12-03 08:59:27,TOWNSEND STREET,20,7,13,OPEN,Townsend Street,53.3459,-6.25461
23,2023-12-03 09:00:03,2023-12-03 08:58:56,CUSTOM HOUSE,30,0,30,OPEN,Custom House,53.3483,-6.25466
24,2023-12-03 09:00:03,2023-12-03 08:56:01,CATHAL BRUGHA STREET,20,4,16,OPEN,Cathal Brugha Street,53.3521,-6.26053
25,2023-12-03 09:00:03,2023-12-03 08:52:28,MERRION SQUARE EAST,30,15,15,OPEN,Merrion Square East,53.3394,-6.24655
26,2023-12-03 09:00:03,2023-12-03 08:58:38,MERRION SQUARE WEST,20,7,13,OPEN,Merrion Square West,53.3398,-6.25199
27,2023-12-03 09:00:03,2023-12-03 08:50:08,MOLESWORTH STREET,20,11,9,OPEN,Molesworth Street,53.3413,-6.25812
28,2023-12-03 09:00:03,2023-12-03 08:54:28,MOUNTJOY SQUARE WEST,30,27,2,OPEN,Mountjoy Square West,53.3563,-6.25859
29,2023-12-03 09:00:03,2023-12-03 08:58:09,ORMOND QUAY UPPER,29,1,28,OPEN,Ormond Quay Upper,53.3461,-6.268
30,2023-12-03 09:00:03,2023-12-03 08:57:48,PARNELL SQUARE NORTH,20,19,1,OPEN,Parnell Square North,53.3535,-6.26531
31,2023-12-03 09:00:03,2023-12-03 08:58:35,PARNELL STREET,20,14,6,OPEN,Parnell Street,53.3509,-6.26512
32,2023-12-03 09:00:03,2023-12-03 08:59:29,PEARSE STREET,30,30,0,OPEN,Pearse Street,53.3443,-6.25043
33,2023-12-03 09:00:03,2023-12-03 08:50:35,PRINCES STREET / O'CONNELL STREET,23,1,22,OPEN,Princes Street / O'Connell Street,53.349,-6.26031
34,2023-12-03 09:00:03,2023-12-03 08:57:45,PORTOBELLO HARBOUR,30,9,20,OPEN,Portobello Harbour,53.3304,-6.26516
35,2023-12-03 09:00:03,2023-12-03 08:52:37,SMITHFIELD,30,9,21,OPEN,Smithfield,53.3477,-6.27821
36,2023-12-03 09:00:03,2023-12-03 08:58:36,ST. STEPHEN'S GREEN EAST,40,11,29,OPEN,St. Stephen's Green East,53.3378,-6.25603
37,2023-12-03 09:00:03,2023-12-03 08:59:34,ST. STEPHEN'S GREEN SOUTH,30,27,3,OPEN,St. Stephen's Green South,53.3375,-6.26199
38,2023-12-03 09:00:03,2023-12-03 08:52:08,TALBOT STREET,40,9,31,OPEN,Talbot Street,53.351,-6.25294
39,2023-12-03 09:00:03,2023-12-03 08:51:22,WILTON TERRACE,20,8,12,OPEN,Wilton Terrace,53.3324,-6.25272
40,2023-12-03 09:00:03,2023-12-03 08:56:15,JERVIS STREET,21,0,21,OPEN,Jervis Street,53.3483,-6.26665
41,2023-12-03 09:00:03,2023-12-03 08:58:37,HARCOURT TERRACE,20,17,3,OPEN,Harcourt Terrace,53.3328,-6.25794
42,2023-12-03 09:00:03,2023-12-03 08:59:39,SMITHFIELD NORTH,30,16,14,OPEN,Smithfield North,53.3496,-6.2782
43,2023-12-03 09:00:03,2023-12-03 08:56:44,PORTOBELLO ROAD,30,26,4,OPEN,Portobello Road,53.3301,-6.26804
44,2023-12-03 09:00:03,2023-12-03 08:51:34,UPPER SHERRARD STREET,30,30,0,OPEN,Upper Sherrard Street,53.3584,-6.26064
45,2023-12-03 09:00:03,2023-12-03 08:53:42,DEVERELL PLACE,30,3,27,OPEN,Deverell Place,53.3515,-6.25527
47,2023-12-03 09:00:03,2023-12-03 08:59:33,HERBERT STREET,40,34,6,OPEN,Herbert Street,53.3357,-6.24551
48,2023-12-03 09:00:03,2023-12-03 08:50:35,EXCISE WALK,40,37,3,OPEN,Excise Walk,53.3478,-6.24424
49,2023-12-03 09:00:03,2023-12-03 08:51:40,GUILD STREET,40,34,6,OPEN,Guild Street,53.3479,-6.24093
50,2023-12-03 09:00:03,2023-12-03 08:57:47,GEORGES LANE,40,32,8,OPEN,George's Lane,53.3502,-6.2797
51,2023-12-03 09:00:03,2023-12-03 08:58:31,YORK STREET WEST,40,18,22,OPEN,York Street West,53.3393,-6.2647
52,2023-12-03 09:00:03,2023-12-03 08:50:40,YORK STREET EAST,32,12,20,OPEN,York Street East,53.3388,-6.262
53,2023-12-03 09:00:03,2023-12-03 08:50:32,NEWMAN HOUSE,40,37,3,OPEN,Newman House,53.3371,-6.26059
54,2023-12-03 09:00:03,2023-12-03 08:51:42,CLONMEL STREET,33,27,6,OPEN,Clonmel Street,53.336,-6.26298
55,2023-12-03 09:00:03,2023-12-03 08:52:17,HATCH STREET,36,33,3,OPEN,Hatch Street,53.334,-6.26071
56,2023-12-03 09:00:03,2023-12-03 08:58:35,MOUNT STREET LOWER,40,22,18,OPEN,Mount Street Lower,53.338,-6.24153
57,2023-12-03 09:00:03,2023-12-03 08:59:36,GRATTAN STREET,23,5,18,OPEN,Grattan Street,53.3396,-6.24378
58,2023-12-03 09:00:03,2023-12-03 08:59:15,SIR PATRICK DUN'S,40,21,19,OPEN,Sir Patrick's Dun,53.3392,-6.24064
59,2023-12-03 09:00:03,2023-12-03 08:51:40,DENMARK STREET GREAT,20,17,3,OPEN,Denmark Street Great,53.3556,-6.2614
60,2023-12-03 09:00:03,2023-12-03 08:52:30,NORTH CIRCULAR ROAD,30,27,3,OPEN,North Circular Road,53.3596,-6.26035
61,2023-12-03 09:00:03,2023-12-03 08:58:33,HARDWICKE PLACE,25,7,18,OPEN,Hardwicke Place,53.357,-6.26323
62,2023-12-03 09:00:03,2023-12-03 08:59:32,LIME STREET,40,22,18,OPEN,Lime Street,53.346,-6.24358
63,2023-12-03 09:00:03,2023-12-03 08:57:21,FENIAN STREET,35,8,27,OPEN,Fenian Street,53.3414,-6.24672
64,2023-12-03 09:00:03,2023-12-03 08:54:37,SANDWITH STREET,40,10,30,OPEN,Sandwith Street,53.3452,-6.24716
65,2023-12-03 09:00:03,2023-12-03 08:52:25,CONVENTION CENTRE,40,34,6,OPEN,Convention Centre,53.3474,-6.23852
66,2023-12-03 09:00:03,2023-12-03 08:58:33,NEW CENTRAL BANK,40,20,20,OPEN,New Central Bank,53.3471,-6.23475
67,2023-12-03 09:00:03,2023-12-03 08:59:29,THE POINT,40,40,0,OPEN,The Point,53.3469,-6.23085
68,2023-12-03 09:00:03,2023-12-03 08:50:20,HANOVER QUAY,40,28,12,OPEN,Hanover Quay,53.3441,-6.23715
69,2023-12-03 09:00:03,2023-12-03 08:52:39,GRAND CANAL DOCK,40,29,11,OPEN,Grand Canal Dock,53.3426,-6.2387
71,2023-12-03 09:00:03,2023-12-03 08:59:12,KEVIN STREET,40,15,25,OPEN,Kevin Street,53.3378,-6.2677
72,2023-12-03 09:00:03,2023-12-03 08:59:27,JOHN STREET WEST,31,26,5,OPEN,John Street West,53.3431,-6.27717
73,2023-12-03 09:00:03,2023-12-03 08:50:28,FRANCIS STREET,30,27,3,OPEN,Francis Street,53.3421,-6.27523
74,2023-12-03 09:00:03,2023-12-03 08:52:05,OLIVER BOND STREET,30,26,4,OPEN,Oliver Bond Street,53.3439,-6.28053
75,2023-12-03 09:00:03,2023-12-03 08:52:26,JAMES STREET,40,33,7,OPEN,James Street,53.3435,-6.28741
76,2023-12-03 09:00:03,2023-12-03 08:58:54,MARKET STREET SOUTH,38,37,1,OPEN,Market Street South,53.3423,-6.28766
77,2023-12-03 09:00:03,2023-12-03 08:59:34,WOLFE TONE STREET,29,4,25,OPEN,Wolfe Tone Street,53.3489,-6.26746
78,2023-12-03 09:00:03,2023-12-03 08:50:33,MATER HOSPITAL,40,26,14,OPEN,Mater Hospital,53.36,-6.26483
79,2023-12-03 09:00:03,2023-12-03 08:51:29,ECCLES STREET EAST,27,18,9,OPEN,Eccles Street East,53.3581,-6.2656
80,2023-12-03 09:00:03,2023-12-03 08:52:49,ST JAMES HOSPITAL (LUAS),40,40,0,OPEN,St James Hospital (Luas),53.3414,-6.29295
82,2023-12-03 09:00:03,2023-12-03 08:59:26,MOUNT BROWN,22,19,3,OPEN,Mount Brown,53.3416,-6.29719
83,2023-12-03 09:00:03,2023-12-03 08:50:20,EMMET ROAD,40,8,22,OPEN,Emmet Road,53.3407,-6.30819
84,2023-12-03 09:00:03,2023-12-03 08:51:31,BROOKFIELD ROAD,30,26,4,OPEN,Brookfield Road,53.339,-6.30022
85,2023-12-03 09:00:03,2023-12-03 08:54:54,ROTHE ABBEY,35,30,5,OPEN,Rothe Abbey,53.3388,-6.30395
86,2023-12-03 09:00:03,2023-12-03 08:58:43,PARKGATE STREET,38,1,37,OPEN,Parkgate Street,53.348,-6.2918
87,2023-12-03 09:00:03,2023-12-03 08:59:39,COLLINS BARRACKS MUSEUM,38,25,13,OPEN,Collins Barracks Museum,53.3475,-6.28525
88,2023-12-03 09:00:03,2023-12-03 08:59:39,BLACKHALL PLACE,30,27,3,OPEN,Blackhall Place,53.3488,-6.28164
89,2023-12-03 09:00:03,2023-12-03 08:51:21,FITZWILLIAM SQUARE EAST,40,36,4,OPEN,Fitzwilliam Square East,53.3352,-6.2509
90,2023-12-03 09:00:03,2023-12-03 08:52:21,BENSON STREET,40,25,15,OPEN,Benson Street,53.3442,-6.23345
91,2023-12-03 09:00:03,2023-12-03 08:58:35,SOUTH DOCK ROAD,30,2,28,OPEN,South Dock Road,53.3418,-6.23129
92,2023-12-03 09:00:03,2023-12-03 08:52:03,HEUSTON BRIDGE (NORTH),40,2,38,OPEN,Heuston Bridge (North),53.3478,-6.29243
93,2023-12-03 09:00:03,2023-12-03 08:50:31,HEUSTON STATION (CENTRAL),40,1,39,OPEN,Heuston Station (Central),53.3466,-6.29692
94,2023-12-03 09:00:03,2023-12-03 08:51:24,HEUSTON STATION (CAR PARK),40,3,37,OPEN,Heuston Station (Car Park),53.347,-6.2978
95,2023-12-03 09:00:03,2023-12-03 08:52:35,ROYAL HOSPITAL,40,31,9,OPEN,Royal Hospital,53.3439,-6.29706
96,2023-12-03 09:00:03,2023-12-03 08:58:26,KILMAINHAM LANE,30,26,4,OPEN,Kilmainham Lane,53.3418,-6.30509
97,2023-12-03 09:00:03,2023-12-03 08:59:30,KILMAINHAM GAOL,40,36,4,OPEN,Kilmainham Gaol,53.3421,-6.31002
98,2023-12-03 09:00:03,2023-12-03 08:53:00,FREDERICK STREET SOUTH,40,0,40,OPEN,Frederick Street South,53.3415,-6.25685
99,2023-12-03 09:00:03,2023-12-03 08:51:29,CITY QUAY,30,23,7,OPEN,City Quay,53.3466,-6.24615
100,2023-12-03 09:00:03,2023-12-03 08:56:49,HEUSTON BRIDGE (SOUTH),25,0,25,OPEN,Heuston Bridge (South),53.3471,-6.29204
101,2023-12-03 09:00:03,2023-12-03 08:58:40,KING STREET NORTH,30,27,3,OPEN,King Street North,53.3503,-6.27351
102,2023-12-03 09:00:03,2023-12-03 08:59:41,WESTERN WAY,40,33,7,OPEN,Western Way,53.3549,-6.26942
103,2023-12-03 09:00:03,2023-12-03 08:50:27,GRANGEGORMAN LOWER (SOUTH),40,40,0,OPEN,Grangegorman Lower (South),53.3547,-6.27868
104,2023-12-03 09:00:03,2023-12-03 08:51:31,GRANGEGORMAN LOWER (CENTRAL),40,40,0,OPEN,Grangegorman Lower (Central),53.3552,-6.27842
105,2023-12-03 09:00:03,2023-12-03 08:52:16,GRANGEGORMAN LOWER (NORTH),36,36,0,OPEN,Grangegorman Lower (North),53.356,-6.27838
106,2023-12-03 09:00:03,2023-12-03 08:58:55,RATHDOWN ROAD,40,29,11,OPEN,Rathdown Road,53.3589,-6.28034
107,2023-12-03 09:00:03,2023-12-03 08:59:36,CHARLEVILLE ROAD,40,24,16,OPEN,Charleville Road,53.3592,-6.28187
108,2023-12-03 09:00:03,2023-12-03 08:50:12,AVONDALE ROAD,35,35,0,OPEN,Avondale Road,53.3594,-6.27614
109,2023-12-03 09:00:03,2023-12-03 08:58:32,BUCKINGHAM STREET LOWER,29,6,23,OPEN,Buckingham Street Lower,53.3533,-6.24932
110,2023-12-03 09:00:03,2023-12-03 08:52:25,PHIBSBOROUGH ROAD,40,39,1,OPEN,Phibsborough Road,53.3563,-6.27372
111,2023-12-03 09:00:03,2023-12-03 08:59:31,MOUNTJOY SQUARE EAST,40,39,1,OPEN,Mountjoy Square East,53.3567,-6.25636
112,2023-12-03 09:00:03,2023-12-03 08:49:57,NORTH CIRCULAR ROAD (O'CONNELL'S),30,16,14,OPEN,North Circular Road (O'Connell's),53.3578,-6.25156
113,2023-12-03 09:00:03,2023-12-03 08:50:37,MERRION SQUARE SOUTH,40,16,22,OPEN,Merrion Square South,53.3386,-6.24861
114,2023-12-03 09:00:03,2023-12-03 08:57:55,WILTON TERRACE (PARK),40,25,15,OPEN,Wilton Terrace (Park),53.3337,-6.24834
115,2023-12-03 09:00:03,2023-12-03 08:57:32,KILLARNEY STREET,30,13,17,OPEN,Killarney Street,53.3548,-6.24758
116,2023-12-03 09:00:03,2023-12-03 08:58:43,BROADSTONE,30,28,2,OPEN,Broadstone,53.3547,-6.27231
117,2023-12-03 09:00:03,2023-12-03 08:59:34,HANOVER QUAY EAST,40,21,19,OPEN,Hanover Quay East,53.3437,-6.23175
1,2023-12-03 09:30:02,2023-12-03 09:28:56,CLARENDON ROW,31,0,31,OPEN,Clarendon Row,53.3409,-6.2625
2,2023-12-03 09:30:02,2023-12-03 09:19:54,BLESSINGTON STREET,20,20,0,OPEN,Blessington Street,53.3568,-6.26814
3,2023-12-03 09:30:02,2023-12-03 09:20:45,BOLTON STREET,20,2,18,OPEN,Bolton Street,53.3512,-6.26986
4,2023-12-03 09:30:02,2023-12-03 09:21:54,GREEK STREET,20,2,18,OPEN,Greek Street,53.3469,-6.27298
5,2023-12-03 09:30:02,2023-12-03 09:23:29,CHARLEMONT PLACE,40,38,2,OPEN,Charlemont Street,53.3307,-6.26018
6,2023-12-03 09:30:02,2023-12-03 09:29:04,CHRISTCHURCH PLACE,20,6,14,OPEN,Christchurch Place,53.3434,-6.27012
7,2023-12-03 09:30:02,2023-12-03 09:19:47,HIGH STREET,29,20,8,OPEN,High Street,53.3436,-6.27507
8,2023-12-03 09:30:02,2023-12-03 09:20:48,CUSTOM HOUSE QUAY,30,18,12,OPEN,Custom House Quay,53.3479,-6.24805
9,2023-12-03 09:30:02,2023-12-03 09:21:51,EXCHEQUER STREET,24,0,24,OPEN,Exchequer Street,53.343,-6.26358
10,2023-12-03 09:30:02,2023-12-03 09:22:40,DAME STREET,16,1,15,OPEN,Dame Street,53.344,-6.2668
11,2023-12-03 09:30:02,2023-12-03 09:28:52,EARLSFORT TERRACE,30,29,1,OPEN,Earlsfort Terrace,53.3343,-6.2585
12,2023-12-03 09:30:02,2023-12-03 09:29:42,ECCLES STREET,20,13,7,OPEN,Eccles Street,53.3592,-6.26978
13,2023-12-03 09:30:02,2023-12-03 09:22:09,FITZWILLIAM SQUARE WEST,30,23,7,OPEN,Fitzwilliam Square West,53.3361,-6.25282
14,2023-12-03 09:30:02,2023-12-03 09:21:56,FOWNES STREET UPPER,30,8,22,OPEN,Fownes Street Upper,53.3446,-6.26337
15,2023-12-03 09:30:02,2023-12-03 09:22:50,HARDWICKE STREET,16,16,0,OPEN,Hardwicke Street,53.3555,-6.26442
16,2023-12-03 09:30:02,2023-12-03 09:27:07,GEORGES QUAY,20,3,17,OPEN,Georges Quay,53.3475,-6.25219
17,2023-12-03 09:30:02,2023-12-03 09:26:01,GOLDEN LANE,20,1,19,OPEN,Golden Lane,53.3408,-6.26773
18,2023-12-03 09:30:02,2023-12-03 09:20:48,GRANTHAM STREET,30,26,2,OPEN,Grantham Street,53.3341,-6.26544
19,2023-12-03 09:30:02,2023-12-03 09:28:19,HERBERT PLACE,30,11,19,OPEN,Herbert Place,53.3344,-6.24557
20,2023-12-03 09:30:02,2023-12-03 09:22:34,JAMES STREET EAST,30,27,3,OPEN,James Street East,53.3366,-6.24811
21,2023-12-03 09:30:02,2023-12-03 09:29:16,LEINSTER STREET SOUTH,30,19,11,OPEN,Leinster Street South,53.3422,-6.25449
22,2023-12-03 09:30:02,2023-12-03 09:21:18,TOWNSEND STREET,20,7,13,OPEN,Townsend Street,53.3459,-6.25461
23,2023-12-03 09:30:02,2023-12-03 09:20:46,CUSTOM HOUSE,30,0,30,OPEN,Custom House,53.3483,-6.25466
24,2023-12-03 09:30:02,2023-12-03 09:22:04,CATHAL BRUGHA STREET,20,1,19,OPEN,Cathal Brugha Street,53.3521,-6.26053
25,2023-12-03 09:30:02,2023-12-03 09:22:45,MERRION SQUARE EAST,30,15,15,OPEN,Merrion Square East,53.3394,-6.24655
26,2023-12-03 09:30:02,2023-12-03 09:28:55,MERRION SQUARE WEST,20,7,13,OPEN,Merrion Square West,53.3398,-6.25199
27,2023-12-03 09:30:02,2023-12-03 09:20:25,MOLESWORTH STREET,20,11,9,OPEN,Molesworth Street,53.3413,-6.25812
28,2023-12-03 09:30:02,2023-12-03 09:20:43,MOUNTJOY SQUARE WEST,30,27,2,OPEN,Mountjoy Square West,53.3563,-6.25859
29,2023-12-03 09:30:02,2023-12-03 09:23:11,ORMOND QUAY UPPER,29,1,28,OPEN,Ormond Quay Upper,53.3461,-6.268
30,2023-12-03 09:30:02,2023-12-03 09:26:47,PARNELL SQUARE NORTH,20,19,1,OPEN,Parnell Square North,53.3535,-6.26531
31,2023-12-03 09:30:02,2023-12-03 09:28:54,PARNELL STREET,20,15,5,OPEN,Parnell Street,53.3509,-6.26512
32,2023-12-03 09:30:02,2023-12-03 09:19:38,PEARSE STREET,30,27,3,OPEN,Pearse Street,53.3443,-6.25043
33,2023-12-03 09:30:02,2023-12-03 09:20:55,PRINCES STREET / O'CONNELL STREET,23,1,22,OPEN,Princes Street / O'Connell Street,53.349,-6.26031
34,2023-12-03 09:30:02,2023-12-03 09:29:00,PORTOBELLO HARBOUR,30,10,20,OPEN,Portobello Harbour,53.3304,-6.26516
35,2023-12-03 09:30:02,2023-12-03 09:22:55,SMITHFIELD,30,8,22,OPEN,Smithfield,53.3477,-6.27821
36,2023-12-03 09:30:02,2023-12-03 09:28:53,ST. STEPHEN'S GREEN EAST,40,11,29,OPEN,St. Stephen's Green East,53.3378,-6.25603
37,2023-12-03 09:30:02,2023-12-03 09:19:46,ST. STEPHEN'S GREEN SOUTH,30,27,3,OPEN,St. Stephen's Green South,53.3375,-6.26199
38,2023-12-03 09:30:02,2023-12-03 09:24:29,TALBOT STREET,40,8,32,OPEN,Talbot Street,53.351,-6.25294
39,2023-12-03 09:30:02,2023-12-03 09:21:48,WILTON TERRACE,20,7,13,OPEN,Wilton Terrace,53.3324,-6.25272
40,2023-12-03 09:30:02,2023-12-03 09:22:44,JERVIS STREET,21,0,21,OPEN,Jervis Street,53.3483,-6.26665
41,2023-12-03 09:30:02,2023-12-03 09:28:54,HARCOURT TERRACE,20,17,3,OPEN,Harcourt Terrace,53.3328,-6.25794
42,2023-12-03 09:30:02,2023-12-03 09:19:50,SMITHFIELD NORTH,30,16,14,OPEN,Smithfield North,53.3496,-6.2782
43,2023-12-03 09:30:02,2023-12-03 09:20:59,PORTOBELLO ROAD,30,26,4,OPEN,Portobello Road,53.3301,-6.26804
44,2023-12-03 09:30:02,2023-12-03 09:21:51,UPPER SHERRARD STREET,30,30,0,OPEN,Upper Sherrard Street,53.3584,-6.26064
